"ensembl_gene_id","phylostratum","Description"
"ENSMUSG00000020387",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019471",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032177",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033249",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091449",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039981",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091702",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091130",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000061950",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091167",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000090720",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033382",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000092068",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031293",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000090976",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000090875",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000090391",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091372",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000069038",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024299",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000052299",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070939",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014837",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040112",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020390",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042581",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000008136",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000066877",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033107",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000000037",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014859",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000017897",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014791",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024317",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014856",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029203",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014778",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000041079",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039671",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040855",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000028729",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000025616",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014782",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029458",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000079466",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000051648",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000050994",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000054320",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038150",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029202",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014846",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000046404",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038344",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039199",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042605",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000013160",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026047",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000030304",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000014606",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000036309",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000064127",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031357",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000005698",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000002820",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000041684",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000035047",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032307",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000035890",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020325",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000090753",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026427",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000003309",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000045268",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000025612",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033075",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024096",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000017221",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000001103",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020402",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031367",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000057193",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000078619",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000008450",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000036270",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031010",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024300",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024277",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031370",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000001524",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040029",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000044134",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042589",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022987",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040749",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026925",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022992",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091212",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000002489",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024276",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024274",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000063281",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000006498",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000051469",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000011960",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000047989",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026425",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000045455",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019820",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000002718",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026924",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022983",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000028412",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000018239",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000043036",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039232",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000078348",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019817",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040446",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000003354",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000017615",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026840",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029223",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000061778",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000037736",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000084128",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000030313",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026435",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024101",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000059149",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022978",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000001105",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000044894",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000034295",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033335",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039929",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026893",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019815",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032318",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031907",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019814",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022999",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033983",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000073376",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039903",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000041144",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000036602",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000093430",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000060019",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040586",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000060206",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000092348",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000078595",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000037278",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000018398",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022972",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000041949",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038582",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000079317",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026109",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000061065",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033632",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022973",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000046691",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000051224",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019809",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000003032",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000018417",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000037720",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000064081",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000034007",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000018395",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038569",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031916",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000000275",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070980",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070979",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040712",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000028431",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000079083",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031917",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031919",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031921",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022974",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033628",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000040548",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031358",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019806",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000001864",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000006418",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038002",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000037570",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031355",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000025038",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070806",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026447",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000049489",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042821",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023007",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000078923",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019868",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029465",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000062939",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000035835",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026104",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000003418",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091785",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031930",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000041757",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000027540",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031352",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024261",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024259",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039067",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032180",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000035299",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000041717",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070645",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033278",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023008",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024169",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000039891",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000055357",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024258",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070643",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000046836",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000078453",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019854",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029469",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000091561",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000063275",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026464",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024395",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024388",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000013833",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000036009",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032320",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032182",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000079557",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038827",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020821",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023010",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029468",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026718",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031729",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032796",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000071392",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031731",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022964",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032322",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000055296",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000060090",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019852",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042901",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000037525",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000010045",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020423",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026097",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000010057",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024043",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000010044",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000028434",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029470",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038020",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023015",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024381",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000037315",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000067440",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000044676",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000068082",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000037653",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029158",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000046441",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000059854",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042807",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000027547",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026458",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000027551",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000010936",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000025983",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038764",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019564",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031060",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032329",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020388",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000033732",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070889",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026457",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000010067",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000052056",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024170",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023018",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026921",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029472",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000050473",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000025982",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000043602",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000061607",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031753",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000061171",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023021",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024376",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000013858",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000079319",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042229",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000022960",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042207",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032897",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023022",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000005871",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000025979",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000052033",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000024044",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032328",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029474",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000045620",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031749",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000023025",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000079334",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026452",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000027495",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020541",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038349",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032733",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000055334",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000004665",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000074570",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000034252",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000038323",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000018372",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000027502",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000064141",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000026429",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032290",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032870",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000042557",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000010048",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000029213",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000066885",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000031506",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000067657",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000049672",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000049878",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000072889",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000019990",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000062580",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000020716",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000079553",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000054434",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000041879",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000032198",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000028657",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000046755",2,"cellular organisms  -  Eukaryota"
"ENSMUSG00000070495",2,"cellular organisms  -  Eukaryota"
